ID,Category,Nr,V/H,Description,Valence,Valence_SD,AvAp,AvAp_SD,Arousal,Arousal_SD,Width,Height,Luminance,Contrast,JPEG_size80,LABL,LABA,LABB,Entropy,Category_Valence,Category_Arousal,Neutral,Negative,Positive,
Landscapes_091_h,Landscapes,91,h,Window,5.1556,1.2961,5.5435,1.1097,4.5652,1.2588,1600,1200,165.6041,63.8176,319707,67.0549,-2.4166,-1.3559,7.6431,Neutral,Relaxed,0,0,0,
Landscapes_019_h,Landscapes,19,h,Devastated House,5.1765,1.6088,6.0577,1.8086,4.3077,1.9255,1600,1200,122.4226,96.2238,332869,49.0331,-6.6582,5.108,7.1075,Neutral,Relaxed,0,0,0,
Faces_292_h,Faces,292,h,Man,5.1803,1.5759,5.2063,1.7612,5.7619,0.8929,1600,1200,98.788,54.1744,198667,42.125,6.5162,14.0894,7.4992,Neutral,Aroused,0,0,0,
Faces_264_h,Faces,264,h,Butcher Woman,5.1837,1.5367,4.6471,1.7067,5.8,1.3401,1600,1200,105.9343,63.086,395975,45.5646,20.8151,13.6051,7.8676,Neutral,Aroused,0,0,0,
Faces_008_h,Faces,8,h,Child Crying,5.2115,1.625,5.6346,1.299,6,1.3868,1600,1200,188.9902,71.2998,321452,75.6778,0.318,5.2097,7.0658,Neutral,Aroused,0,0,0,
Landscapes_060_h,Landscapes,60,h,Mines,5.2128,1.0822,5.4255,1.0372,4.2667,1.2136,1600,1200,142.7708,67.8555,351196,59.0075,-2.6807,18.0243,7.6245,Neutral,Relaxed,0,0,0,
Animals_083_h,Animals,83,h,Cat,5.2292,1.813,5.6042,1.9432,5.7551,1.5617,1600,1200,111.3467,62.2849,247893,45.8961,0.702,4.7273,7.7616,Neutral,Aroused,0,0,0,
Faces_297_h,Faces,297,h,Karate Fighters,5.2444,2.0355,5.7955,1.6506,6.5682,1.3708,1600,1200,97.952,99.9805,149588,39.5467,2.7901,3.2408,6.1725,Neutral,Aroused,0,0,0,
Animals_003_h,Animals,3,h,Snake,5.2444,1.2641,5.2,1.7399,5.5227,1.4705,1600,1200,135.2821,59.9231,190887,55.4539,0.2517,4.4092,7.8295,Neutral,Aroused,0,0,0,
Faces_187_v,Faces,187,v,Man,5.254,0.9153,5.0635,0.6927,4.5625,1.0965,1200,1600,75.2858,58.9193,320828,31.329,6.6576,13.3917,7.4984,Neutral,Relaxed,0,0,0,
Animals_216_v,Animals,216,v,Shrimps,5.2553,1.8234,4.9184,2.0293,5.7917,1.4726,1200,1600,89.4213,61.0674,275726,37.2814,2.6443,10.5713,7.7272,Neutral,Aroused,0,0,0,
Objects_008_h,Objects,8,h,Roasted Chicken,5.28,1.5258,5.0588,1.7252,5.5882,0.9834,1600,1200,84.7287,65.6622,248844,37.2381,17.3166,14.8745,7.6348,Neutral,Aroused,0,0,0,
Animals_005_h,Animals,5,h,Bat,5.3061,1.4463,4.64,1.7114,5.82,1.3805,1600,1200,131.8063,59.7738,329325,54.2564,-0.3444,-0.9476,7.8157,Neutral,Aroused,0,0,0,
Animals_044_h,Animals,44,h,Bees,5.3239,1.8957,4.6286,2.0157,5.7,1.9061,1600,1200,102.114,58.3621,400233,42.94,6.0191,21.9943,7.7372,Neutral,Aroused,0,0,0,
Animals_020_h,Animals,20,h,Alligator,5.3438,1.5657,4.9077,1.99,6.4308,1.7763,1600,1200,133.9609,60.7192,379875,55.5777,5.8022,16.6737,7.8616,Neutral,Aroused,0,0,0,
Animals_026_h,Animals,26,h,Snake,5.3469,1.4076,4.7347,1.7051,5.8824,1.2433,1600,1200,120.1301,65.292,349978,49.4705,2.1218,5.701,7.828,Neutral,Aroused,0,0,0,
People_155_h,People,155,h,Legs,5.3556,1.5249,5.6304,1.4508,5.6087,1.2379,1600,1200,80.1235,52.6191,309462,36.0435,21.8345,27.7831,7.5391,Neutral,Aroused,0,0,0,
People_104_h,People,104,h,Boats,5.3846,1.5612,5.5294,1.815,4.1154,1.5549,1600,1200,137.9469,54.0817,273669,56.8406,-3.9745,-3.5617,7.305,Neutral,Relaxed,0,0,0,
Faces_183_v,Faces,183,v,Man,5.4,1.1249,4.9804,1.2726,4.3878,1.288,1200,1600,118.8866,93.7988,234330,47.8399,1.6331,1.878,7.6683,Neutral,Relaxed,0,0,0,
Objects_276_h,Objects,276,h,Car,5.4098,0.9553,5.3692,0.8582,4.5538,1.1994,1600,1200,140.4279,86.1918,405036,56.6917,2.0567,-2.8947,7.6226,Neutral,Relaxed,0,0,0,
Landscapes_093_h,Landscapes,93,h,Chairs,5.4127,1.1018,5.6154,1.0708,4.5606,1.7198,1600,1200,130.849,53.8249,290005,55.588,11.1687,35.7859,7.6877,Neutral,Relaxed,0,0,0,
Objects_160_h,Objects,160,h,Sculptures,5.413,1.733,5.8776,1.9962,5.7347,1.3505,1600,1200,97.8014,64.3985,334586,40.7824,8.3759,9.4243,7.6512,Neutral,Aroused,0,0,0,
People_159_h,People,159,h,Elderly Man,5.4375,1.0499,5.2917,0.7133,4.4286,1.2416,1600,1200,75.2373,61.2208,246332,30.8383,-3.3885,2.0463,7.5094,Neutral,Relaxed,0,0,0,
Objects_161_v,Objects,161,v,Kettle,5.4407,0.8763,5.3175,0.9474,4.4762,1.4352,1200,1600,108.611,70.3695,153145,44.4304,1.9379,5.7602,7.5098,Neutral,Relaxed,0,0,0,
Objects_313_h,Objects,313,h,Car,5.4583,0.8742,5.6458,0.9338,4.4082,1.4566,1600,1200,128.2424,61.9881,450569,54.1072,-12.3527,9.2195,7.8469,Neutral,Relaxed,0,0,0,
Landscapes_080_h,Landscapes,80,h,House,5.4615,1.4629,5.5714,1.4922,4.3505,1.6648,1600,1200,135.6121,61.6188,468785,55.9221,5.183,6.8568,7.7145,Neutral,Relaxed,0,0,0,
Landscapes_111_h,Landscapes,111,h,Water Lilies,5.4783,1.6019,5.25,1.9425,4.1304,1.5721,1600,1200,109.6928,60.1156,424607,45.6911,-8.9127,7.732,7.6964,Neutral,Relaxed,0,0,0,
People_028_h,People,28,h,Dog Cart,5.48,1.982,5.32,1.9107,6.5385,1.3055,1600,1200,135.1025,51.9573,311844,55.6972,-1.9544,0.8411,7.6312,Neutral,Aroused,0,0,0,
Objects_278_h,Objects,278,h,Bicycles,5.4821,0.934,5.4821,1.1754,4.4915,1.5355,1600,1200,119.0504,58.7726,620812,49.3635,1.7653,6.3771,7.7607,Neutral,Relaxed,0,0,0,
Animals_145_h,Animals,145,h,Snake,5.4902,1.8152,5.2308,2.0255,5.6154,2.021,1600,1200,106.6909,68.8407,231104,44.4863,-9.6799,11.6145,7.6168,Neutral,Aroused,0,0,0,
People_149_h,People,149,h,Man And Dog,5.4921,1.3305,5.5,1.0561,4.2121,1.8771,1600,1200,99.3459,62.4105,459683,41.1429,3.112,7.4648,7.7836,Neutral,Relaxed,0,0,0,
Objects_237_h,Objects,237,h,Mug,5.5,0.8097,5.4783,0.6909,4.2667,1.3382,1600,1200,114.007,54.5649,308349,48.3648,15.2623,4.0274,7.7395,Neutral,Relaxed,0,0,0,
Animals_138_h,Animals,138,h,Chicken,5.5111,1.0792,4.9362,1.2922,5.6596,0.9841,1600,1200,121.1781,88.9651,164906,49.6716,7.1303,9.7223,7.6653,Neutral,Aroused,0,0,0,
Animals_070_h,Animals,70,h,Snake,5.52,2.0528,5.2,2.2039,6.0816,1.0961,1600,1200,148.2342,82.6718,269735,60.4399,10.8357,3.5721,7.8544,Neutral,Aroused,0,0,0,
Animals_082_h,Animals,82,h,Beetle,5.5231,1.4481,5.1818,1.7268,4.6061,1.5775,1600,1200,99.7083,64.6919,327402,41.5326,1.4799,18.9047,7.8156,Neutral,Relaxed,0,0,0,
Animals_088_h,Animals,88,h,Fish,5.5435,1.0689,5.2391,1.3529,4.5435,1.4561,1600,1200,121.9401,83.3029,159509,49.9141,-8.9457,8.7867,7.8465,Neutral,Relaxed,0,0,0,
Animals_028_h,Animals,28,h,Bat'S Teeth,5.551,1.8603,5.6,2.1285,6.102,1.7588,1600,1200,121.5391,68.3494,252920,50.3061,2.0438,14.3315,7.8614,Neutral,Aroused,0,0,0,
Animals_080_h,Animals,80,h,Monkey,5.551,2.0006,5.3061,2.0636,5.9583,1.4136,1600,1200,92.8637,54.181,403683,39.0818,3.91,17.3178,7.6218,Neutral,Aroused,0,0,0,
Faces_030_h,Faces,30,h,Child,5.56,1.4868,5.6154,1.4163,4.5577,1.5264,1600,1200,122.8483,85.7491,145693,49.8427,3.9435,1.4146,7.5767,Neutral,Relaxed,0,0,0,
Faces_208_h,Faces,208,h,Elderly Man,5.5625,1.2188,5.3469,1.2509,4.6042,1.1059,1600,1200,112.4072,77.2224,272914,45.7722,1.9336,0.4536,7.8878,Neutral,Relaxed,0,0,0,
Objects_227_v,Objects,227,v,Shelter,5.5652,1.1285,5.5,1.0488,4.5217,1.362,1200,1600,126.1676,65.6422,279275,51.6071,0.2249,1.4287,7.756,Neutral,Relaxed,0,0,0,
Faces_200_h,Faces,200,h,Man,5.5652,0.9346,5.1957,0.7186,4.5,1.0698,1600,1200,93.6506,88.8071,157946,39.0042,10.2431,0.9005,7.1921,Neutral,Relaxed,0,0,0,
Objects_249_v,Objects,249,v,Bottles,5.58,1.5919,5.4706,1.4332,4.2745,1.601,1200,1600,103.8318,62.4055,318008,42.7721,1.5363,7.178,7.7551,Neutral,Relaxed,0,0,0,
Landscapes_135_h,Landscapes,135,h,Tree,5.58,1.2304,5.8077,1.1888,4.2692,1.5226,1600,1200,107.0412,73.4778,772172,43.689,0.5677,2.8396,7.8737,Neutral,Relaxed,0,0,0,
Landscapes_031_h,Landscapes,31,h,Bridge,5.5918,1.5127,5.5102,1.4451,4.4694,1.7453,1600,1200,148.7684,48.3466,274854,64.5104,-1.1189,-21.8838,6.9996,Neutral,Relaxed,0,0,0,
People_249_h,People,249,h,Airplane,5.6377,1.5144,5.7857,1.6052,5.6714,1.5009,1600,1200,129.6131,84.0403,207766,52.5825,-4.811,8.8093,7.2243,Neutral,Aroused,0,0,0,
Faces_048_h,Faces,48,h,Boys,5.6444,0.7733,5.3778,0.7163,4.5111,0.9914,1600,1200,105.7507,63.6474,209775,44.0403,-2.5864,-2.7457,7.8677,Neutral,Relaxed,0,0,0,
Animals_209_h,Animals,209,h,Dog,5.6458,1.9946,5.7292,1.4548,4.5417,1.8902,1600,1200,148.555,47.7408,586995,61.7336,8.2602,11.0001,7.5347,Neutral,Relaxed,0,0,0,
Animals_046_h,Animals,46,h,Snake,5.6471,2.1055,5.3208,2.1463,5.5849,2.1433,1600,1200,124.6813,57.6712,245564,51.6704,-10.3441,12.4151,7.6822,Neutral,Aroused,0,0,0,
Landscapes_130_h,Landscapes,130,h,Field,5.66,1.394,5.902,1.6279,4.22,1.7413,1600,1200,129.5604,62.166,711302,53.7078,6.7469,7.8848,7.9039,Neutral,Relaxed,0,0,0,
Animals_087_h,Animals,87,h,Bat,5.6667,1.9822,4.9375,1.9396,5.9362,1.2922,1600,1200,116.833,71.6518,445371,47.8743,-6.5246,8.1853,7.8033,Neutral,Aroused,0,0,0,
Faces_222_h,Faces,222,h,Elderly Woman,5.6667,0.8528,5.4348,0.8857,4.5652,1.1086,1600,1200,67.1614,70.1554,175138,26.9492,-4.5652,3.863,7.204,Neutral,Relaxed,0,0,0,
Objects_257_h,Objects,257,h,Sculptures,5.68,1.5043,5.58,1.4859,4.3673,1.4097,1600,1200,81.5566,67.2114,262197,33.4437,3.3437,3.7925,7.6209,Neutral,Relaxed,0,0,0,
Faces_315_h,Faces,315,h,Elderly Couple,5.6889,0.7926,5.3696,0.8783,4.4565,0.8085,1600,1200,140.9231,63.0807,173207,57.7271,0.5567,5.9887,7.6017,Neutral,Relaxed,0,0,0,
Objects_178_v,Objects,178,v,Candlestick,5.7031,1.3054,5.4179,1.3501,4.2836,1.4014,1200,1600,100.9969,56.2348,264911,42.2229,-1.4151,-8.0245,7.4782,Neutral,Relaxed,0,0,0,
Faces_251_v,Faces,251,v,Man,5.7097,1.2853,5.0476,0.7055,4.5714,0.9108,1200,1600,147.3072,92.069,212259,59.2449,-1.0769,1.5063,7.0096,Neutral,Relaxed,0,0,0,
Objects_295_h,Objects,295,h,Bicycle,5.7143,1,5.8627,1.2809,4.5686,1.5265,1600,1200,132.3549,65.2011,439096,54.1549,2.3465,0.5729,7.9058,Neutral,Relaxed,0,0,0,
Faces_195_v,Faces,195,v,Elderly Woman,5.7143,1.3693,5.898,1.0051,3.6939,1.6356,1200,1600,67.1466,69.4477,225988,27.3472,-1.0695,4.9984,7.0112,Neutral,Relaxed,0,0,0,
Faces_049_h,Faces,49,h,Girl,5.7234,1.0975,5.5745,1.0983,4.6087,1.043,1600,1200,115.6783,77.1251,193954,47.2263,1.8533,-3.3098,7.8383,Neutral,Relaxed,0,0,0,
Faces_057_h,Faces,57,h,Boy,5.7234,1.1924,5.5745,1.0161,4.4894,0.9295,1600,1200,86.3203,76.9125,154309,35.1084,0.6044,-1.0088,7.5687,Neutral,Relaxed,0,0,0,
Objects_090_h,Objects,90,h,Onions,5.7302,0.9539,5.4032,1.0629,4.4355,1.489,1600,1200,117.2035,56.8179,341952,49.972,18.2986,18.8755,7.8116,Neutral,Relaxed,0,0,0,
Landscapes_144_h,Landscapes,144,h,Field,5.7313,1.4204,5.9286,1.5909,4.6087,1.7592,1600,1200,125.7438,63.384,324695,51.6388,-2.5529,-1.0418,7.8311,Neutral,Relaxed,0,0,0,
Animals_022_h,Animals,22,h,Small Alligators,5.74,2.0977,5.3137,1.9338,5.7451,1.9271,1600,1200,118.1636,70.8343,313052,48.3472,-3.2068,16.7858,7.9348,Neutral,Aroused,0,0,0,
Faces_196_h,Faces,196,h,Man,5.7547,1.2543,5.6415,1.1282,4.3585,1.5203,1600,1200,119.4423,53.0105,126120,49.6465,0.7953,3.5066,7.0252,Neutral,Relaxed,0,0,0,
Landscapes_083_h,Landscapes,83,h,Building,5.76,1.2707,5.4,0.9258,4.18,1.32,1600,1200,138.1946,91.5138,328479,55.4018,1.8812,0.6323,7.5652,Neutral,Relaxed,0,0,0,
Animals_218_h,Animals,218,h,Ducks,5.766,1.4628,5.5745,1.1932,4.3617,1.5524,1600,1200,123.0761,82.3989,481069,49.9463,-3.8003,5.2249,7.5881,Neutral,Relaxed,0,0,0,
Objects_200_h,Objects,200,h,Telephone,5.7755,1.0659,6.0612,1.4055,4.4694,0.9811,1600,1200,95.8763,69.5644,231505,40.4722,7.0481,7.1251,7.6806,Neutral,Relaxed,0,0,0,
Faces_224_h,Faces,224,h,Elderly Woman,5.7778,1.3295,5.3478,0.849,4.2391,1.1192,1600,1200,85.4995,67.1068,201362,34.9862,-4.92,4.8973,7.5835,Neutral,Relaxed,0,0,0,
Objects_258_h,Objects,258,h,Shoes,5.7794,1.6468,5.5147,1.5209,4.5588,1.5777,1600,1200,113.3039,55.5963,251515,47.3366,3.9097,4.9613,7.7067,Neutral,Relaxed,0,0,0,
Objects_214_h,Objects,214,h,Potteries,5.7843,1.5008,6.2642,1.4432,4.1132,1.783,1600,1200,123.7278,56.4084,423387,51.7257,-7.624,22.2818,7.7534,Neutral,Relaxed,0,0,0,
Animals_009_v,Animals,9,v,Cat,5.7872,1.7312,5.766,1.6578,5.6122,0.975,1200,1600,100.5388,53.9414,240029,41.8541,-7.0533,13.4436,7.6855,Neutral,Aroused,0,0,0,
Faces_209_h,Faces,209,h,Elderly Woman,5.8182,1.2989,5.2444,1.1512,4.5778,1.3398,1600,1200,90.4629,81.0433,212157,36.6734,3.9002,5.2756,7.5138,Neutral,Relaxed,0,0,0,
Faces_319_v,Faces,319,v,Man And Woman,5.8298,1.0899,5.4894,0.9295,4.5106,1.3653,1200,1600,102.1758,76.0372,270318,41.5311,-0.2731,0.1829,7.7538,Neutral,Relaxed,0,0,0,
Objects_166_h,Objects,166,h,Shoes,5.8333,1.6417,5.551,1.5687,4.5918,1.4849,1600,1200,130.9387,91.7136,174529,52.6134,2.4811,3.692,7.5912,Neutral,Relaxed,0,0,0,
Landscapes_072_h,Landscapes,72,h,House,5.8333,1.1175,6.2727,1.2715,4,1.4475,1600,1200,127.7277,85.3023,410396,51.6143,2.6134,2.642,7.5911,Neutral,Relaxed,0,0,0,
Faces_069_h,Faces,69,h,Boy,5.8511,1.285,5.8125,1.0243,4.6042,1.2504,1600,1200,184.7111,88.7876,108185,73.323,0.8094,2.7872,6.5722,Neutral,Relaxed,0,0,0,
Landscapes_037_v,Landscapes,37,v,Houses,5.8696,1.0243,5.6957,1.0513,3.9783,1.1252,1200,1600,101.2434,78.828,256050,40.9741,1.5868,3.1161,7.219,Neutral,Relaxed,0,0,0,
Animals_085_h,Animals,85,h,Lion,5.8723,1.8953,5.8085,2.1733,6.625,1.6194,1600,1200,94.2975,53.9019,243553,39.1752,-1.1622,13.4846,7.6192,Neutral,Aroused,0,0,0,
Animals_199_h,Animals,199,h,Horse,5.8846,1.5549,5.3333,1.5832,4.46,1.8975,1600,1200,81.7452,70.3406,465073,33.862,9.6547,4.9512,7.4782,Neutral,Relaxed,0,0,0,
Objects_220_h,Objects,220,h,Metal Objects,5.8851,1.3676,5.9765,1.3885,4.0115,1.66,1600,1200,101.147,60.2899,337299,41.8495,1.6844,7.897,7.7813,Neutral,Relaxed,0,0,0,
Landscapes_040_h,Landscapes,40,h,House,5.8936,2.0025,6.1429,1.6457,4.5714,1.9791,1600,1200,152.6397,79.5524,529075,61.6487,-0.6327,5.1609,7.7257,Neutral,Relaxed,0,0,0,
Objects_054_h,Objects,54,h,Meal,5.898,1.373,5.64,1.5086,4.449,1.5284,1600,1200,80.7426,69.6278,411159,33.5215,6.1693,7.6065,7.6254,Neutral,Relaxed,0,0,0,
Landscapes_046_h,Landscapes,46,h,Windows,5.9104,1.3566,6.1343,1.3015,3.1563,1.5453,1600,1200,156.0534,59.1973,329533,64.1682,2.468,9.8783,7.7307,Neutral,Relaxed,0,0,0,
Objects_020_h,Objects,20,h,Haricots,5.9118,1.3353,5.7164,1.3796,4.3088,1.6685,1600,1200,105.0824,65.8083,509466,44.6918,5.9897,25.9111,7.8943,Neutral,Relaxed,0,0,0,
Objects_303_h,Objects,303,h,Bicycle,5.9167,1.3812,5.8776,1.3012,4.5714,1.6202,1600,1200,151.7349,80.8496,365392,61.1562,-0.202,2.1483,7.6426,Neutral,Relaxed,0,0,0,
Objects_043_h,Objects,43,h,Ginger,5.9167,1.3019,5.9796,1.2498,4.2292,1.4027,1600,1200,120.8455,75.8998,219439,49.9162,6.8313,20.0219,7.7235,Neutral,Relaxed,0,0,0,
People_138_h,People,138,h,Elderly Man,5.9167,1.4117,6.0217,1.22,3.7234,1.9638,1600,1200,148.9368,83.7529,242224,59.7594,-0.261,0.3138,7.5385,Neutral,Relaxed,0,0,0,
Objects_219_h,Objects,219,h,Glass,5.92,1.3974,6.0577,1.3636,4.25,1.6194,1600,1200,126.0232,73.055,201391,51.4945,4.5998,1.333,7.9445,Neutral,Relaxed,0,0,0,
Faces_207_h,Faces,207,h,Elderly Woman,5.9592,1.9891,6.2292,1.5332,4.5,2.0421,1600,1200,92.1767,64.938,205460,39.9964,17.9145,24.4948,7.7473,Neutral,Relaxed,0,0,0,
Animals_164_h,Animals,164,h,Sea Lion,5.96,2.0796,5.86,1.7498,4.4,2.1853,1600,1200,120.8955,55.2773,412884,50.1511,5.3941,8.5402,7.683,Neutral,Relaxed,0,0,0,
Faces_045_h,Faces,45,h,Girl,5.9706,1.2926,5.7536,1.1299,4.2319,1.5353,1600,1200,138.8107,72.2602,175741,57.2848,-9.4775,11.4251,7.7429,Neutral,Relaxed,0,0,0,
Objects_271_h,Objects,271,h,Toys,5.9787,1.3103,6.0217,1.3415,4.3617,1.4953,1600,1200,106.1444,65.1325,327788,44.0887,-1.0955,4.3773,7.8776,Neutral,Relaxed,0,0,0,
Faces_307_v,Faces,307,v,Couple,5.98,1.2856,5.7,1.0926,4.38,0.9452,1200,1600,130.636,65.4348,256481,53.5742,-1.1428,4.003,7.8524,Neutral,Relaxed,0,0,0,
Animals_055_h,Animals,55,h,Shark,5.9804,1.7377,5.44,2.052,5.5686,2.0421,1600,1200,63.7165,67.3951,193225,25.9678,-6.7604,-2.2066,7.0017,Neutral,Aroused,0,0,0,
Landscapes_042_h,Landscapes,42,h,Building,5.9804,1.5032,5.9259,1.2567,4.3519,1.885,1600,1200,142.0605,67.8754,501311,59.2671,10.27,9.844,7.8242,Neutral,Relaxed,0,0,0,
Objects_297_h,Objects,297,h,Scooter,6,1.3652,6.1277,1.3124,4.2826,1.642,1600,1200,81.7681,72.131,243012,33.1552,0.7974,3.2696,7.566,Neutral,Relaxed,0,0,0,
Objects_201_v,Objects,201,v,Cloths,6,0.978,5.875,1.0027,3.9149,1.3646,1200,1600,114.9269,71.4616,403349,48.2198,1.8483,7.8461,7.7048,Neutral,Relaxed,0,0,0,
Faces_341_h,Faces,341,h,Elderly People,6.0167,1.4081,5.4,1.0118,4.541,1.2189,1600,1200,118.9112,66.2487,479870,49.2083,-7.1205,2.1867,7.9004,Neutral,Relaxed,0,0,0,
People_163_v,People,163,v,Elderly Man,6.0185,1.3527,5.9444,1.3517,4.434,1.5255,1200,1600,118.8022,71.4894,205924,48.4754,-1.4939,3.5854,7.5962,Neutral,Relaxed,0,0,0,
Objects_044_v,Objects,44,v,Mushrooms,6.0196,1.5555,5.6042,1.4838,3.7,1.8211,1200,1600,91.9373,59.992,280462,38.5088,-6.34,10.4664,7.6946,Neutral,Relaxed,0,0,0,
Objects_198_h,Objects,198,h,Coins,6.02,1.4913,6,1.4569,4.449,1.5951,1600,1200,104.9804,58.7086,391620,43.3882,0.5539,4.454,7.8077,Neutral,Relaxed,0,0,0,
Landscapes_055_h,Landscapes,55,h,Vineyard,6.02,1.4497,5.902,1.578,4.1569,1.8907,1600,1200,113.0438,64.8643,520897,46.5983,-6.3438,8.159,7.6696,Neutral,Relaxed,0,0,0,
Faces_295_h,Faces,295,h,Judo Fighters,6.0204,1.6519,5.551,2.011,6.3469,1.4938,1600,1200,50.9399,76.4796,172587,21.1912,3.4294,3.2778,4.477,Neutral,Aroused,0,0,0,
Objects_092_v,Objects,92,v,Meal,6.0213,2.0269,5.8125,2.3032,5.9583,1.713,1200,1600,147.6041,55.8691,237033,62.2077,7.9715,39.4637,7.738,Neutral,Aroused,0,0,0,
Faces_020_h,Faces,20,h,Child Eating,6.0213,2.2505,5.1915,2.0814,5.6739,1.5356,1600,1200,131.463,53.6388,180455,55.8327,5.7087,21.1728,7.5825,Neutral,Aroused,0,0,0,
Faces_062_v,Faces,62,v,Girl,6.0213,1.3751,5.8444,1.0862,4.3636,1.5714,1200,1600,76.8484,55.5659,222967,33.1265,14.1772,7.5799,7.2449,Neutral,Relaxed,0,0,0,
Animals_104_h,Animals,104,h,Pigeon,6.0213,1.8355,5.9388,1.5865,4.1837,1.6288,1600,1200,150.0976,61.1937,228575,61.2468,1.2615,-3.8172,7.7059,Neutral,Relaxed,0,0,0,
Animals_119_h,Animals,119,h,Crow,6.0299,1.5173,5.8529,1.5285,4.2154,1.6249,1600,1200,155.8122,93.0737,196862,62.0363,-0.8608,0.4246,6.8618,Neutral,Relaxed,0,0,0,
People_248_h,People,248,h,Jet Planes,6.0392,1.3261,6.1731,1.5045,5.8269,1.4379,1600,1200,130.0107,79.2754,231100,52.8431,-2.9118,1.7131,7.6503,Neutral,Aroused,0,0,0,
Faces_064_h,Faces,64,h,Woman And Girls,6.0408,1.2903,5.6939,0.9399,4.2857,1.2416,1600,1200,65.6384,50.8947,172469,27.0465,2.6134,2.8594,7.2122,Neutral,Relaxed,0,0,0,
Faces_318_v,Faces,318,v,Couple,6.06,1.1851,5.6275,0.9583,4.4902,1.3019,1200,1600,114.651,78.8974,210632,46.5579,-0.1277,-3.5143,7.8799,Neutral,Relaxed,0,0,0,
Faces_044_h,Faces,44,h,Girl,6.0625,1.4203,5.9792,1.0208,4.5833,1.0071,1600,1200,120.0536,67.2762,167795,49.3774,0.0258,1.525,7.8579,Neutral,Relaxed,0,0,0,
People_158_h,People,158,h,Woman And Pigeons,6.0638,1.5935,5.5714,1.6202,4.5625,1.4862,1600,1200,147.9818,79.9896,513816,59.7469,2.1585,2.7033,7.7977,Neutral,Relaxed,0,0,0,
Faces_355_h,Faces,355,h,Elderly Couple,6.0833,1.6089,5.9792,1.3913,4.5745,1.4999,1600,1200,87.9187,78.8942,239311,35.6831,1.4406,7.4657,7.091,Neutral,Relaxed,0,0,0,
People_166_h,People,166,h,Man,6.0938,1.2689,5.5873,1.1164,4.3281,1.5842,1600,1200,127.5305,65.7537,221753,52.7745,-8.3106,12.3019,7.8085,Neutral,Relaxed,0,0,0,
Landscapes_069_v,Landscapes,69,v,Railroad Tracks ,6.0943,1.497,6,1.4806,4.2885,1.5635,1200,1600,102.9643,55.3636,394870,43.2857,4.5161,11.7967,7.5712,Neutral,Relaxed,0,0,0,
Faces_343_h,Faces,343,h,Man,6.1042,1.3721,5.7647,1.3504,4.2157,1.5532,1600,1200,100.7522,74.5646,296876,41.8728,9.3178,2.4325,7.87,Neutral,Relaxed,0,0,0,
Faces_203_h,Faces,203,h,Elderly Man,6.1111,1.3688,5.5333,1.1201,4.2,1.2173,1600,1200,138.0648,58.0878,226694,57.2926,0.208,2.4854,7.7277,Neutral,Relaxed,0,0,0,
Objects_255_v,Objects,255,v,Shoes,6.1304,1.4849,6.4468,1.5577,4.5745,1.4408,1200,1600,86.1208,70.0818,426059,36.8023,14.6144,14.7098,7.7266,Neutral,Relaxed,0,0,0,
People_105_h,People,105,h,Building,6.1429,1.5811,6.0612,1.4493,3.9796,1.5477,1600,1200,133.3833,72.3989,284227,54.4877,-1.4226,5.1921,7.6612,Neutral,Relaxed,0,0,0,
Landscapes_075_h,Landscapes,75,h,Windows,6.1458,1.429,6,1.6457,4.1667,1.5755,1600,1200,165.2451,76.7761,438488,66.4487,-0.905,4.1639,7.5039,Neutral,Relaxed,0,0,0,
Objects_038_v,Objects,38,v,Pumpkin,6.16,1.2349,5.86,1.1068,4.36,1.7114,1200,1600,74.3922,47.6263,192167,34.4392,9.4,31.5585,7.3952,Neutral,Relaxed,0,0,0,
Animals_135_v,Animals,135,v,Insect,6.1667,1.3426,5.8615,1.4564,4.25,1.5736,1200,1600,125.3458,37.3795,163618,53.2153,-22.3969,12.3165,7.0975,Neutral,Relaxed,0,0,0,
People_093_h,People,93,h,Huts,6.1698,1.6021,6.2593,1.7503,4.2778,1.9173,1600,1200,156.3893,79.37,290554,62.9963,0.484,-2.7203,7.8076,Neutral,Relaxed,0,0,0,
Objects_301_h,Objects,301,h,Jet Planes,6.1702,1.2738,6.5532,1.5153,5.9167,1.3966,1600,1200,192.7975,31.9511,285299,78.2065,-3.1071,-3.9977,6.0425,Neutral,Aroused,0,0,0,
Landscapes_073_h,Landscapes,73,h,House,6.1739,1.4652,6,1.4142,4.3478,2.0245,1600,1200,128.7794,80.4357,547824,52.0367,1.015,1.206,7.9288,Neutral,Relaxed,0,0,0,
Objects_028_v,Objects,28,v,Mushrooms,6.1739,1.7926,5.9167,1.6737,4.3125,1.9036,1200,1600,88.0145,53.5431,514634,37.8965,1.4883,28.6202,7.629,Neutral,Relaxed,0,0,0,
People_151_h,People,151,h,Woman,6.1765,1.2916,6.1538,1.1612,4.5294,1.4332,1600,1200,108.4844,78.0298,169318,44.0072,0.5007,-0.7125,7.8169,Neutral,Relaxed,0,0,0,
People_027_h,People,27,h,Bedouin,6.18,1.4803,6.3061,1.5439,4.52,1.8321,1600,1200,145.1618,50.9398,695521,59.9925,7.8125,13.6237,7.6453,Neutral,Relaxed,0,0,0,
